,LR_13_4,Em,GPR_13_4,KNR_13_4,SVR_13_4,RF_13_4,XGB_13_4,LR_13_5,GPR_13_5,KNR_13_5,SVR_13_5,RF_13_5,XGB_13_5,LR_13_6,GPR_13_6,KNR_13_6,SVR_13_6,RF_13_6,XGB_13_6,LR_14_3,GPR_14_3,KNR_14_3,SVR_14_3,RF_14_3,XGB_14_3,LR_14_4,GPR_14_4,KNR_14_4,SVR_14_4,RF_14_4,XGB_14_4,LR_14_5,GPR_14_5,KNR_14_5,SVR_14_5,RF_14_5,XGB_14_5,LR_14_6,GPR_14_6,KNR_14_6,SVR_14_6,RF_14_6,XGB_14_6,LR_15_3,GPR_15_3,KNR_15_3,SVR_15_3,RF_15_3,XGB_15_3,LR_15_4,GPR_15_4,KNR_15_4,SVR_15_4,RF_15_4,XGB_15_4,LR_15_5,GPR_15_5,KNR_15_5,SVR_15_5,RF_15_5,XGB_15_5,LR_15_6,GPR_15_6,KNR_15_6,SVR_15_6,RF_15_6,XGB_15_6,LR_16_3,GPR_16_3,KNR_16_3,SVR_16_3,RF_16_3,XGB_16_3,LR_16_4,GPR_16_4,KNR_16_4,SVR_16_4,RF_16_4,XGB_16_4,LR_16_5,GPR_16_5,KNR_16_5,SVR_16_5,RF_16_5,XGB_16_5,LR_16_6,GPR_16_6,KNR_16_6,SVR_16_6,RF_16_6,XGB_16_6
1FLD_36,18.442956259246863,-295.0,36.40781838929788,25.680923873320488,23.483616912607115,21.200064494130835,12.90316162109375,15.54354728264064,25.833591802346426,25.427391135867527,12.496732776985146,24.20493718025744,11.404092407226562,16.585187135847182,17.649999044647437,27.08884418840706,19.538814780637985,23.259590576902816,13.975091552734375,11.736598435712107,17.49310929342237,36.1276534154945,18.56788069289927,25.166103224755453,12.878594970703125,40.1094488989129,31.692689272122784,24.022217494830393,25.45001305617086,23.668669074499057,14.165701293945313,29.16123995969665,14.200033729267627,25.943031455206988,11.414419320130861,20.256870508049627,9.821151733398438,28.056254912331603,21.061994745849006,25.589084831962925,17.676364497429965,22.092279434230555,13.3630859375,16.578643098673286,20.274188400956035,31.471286354374065,23.117286459953714,23.72392442676287,11.493869018554687,36.596983982280655,33.68140998894519,30.456802347029928,24.78160439285254,25.896124460092732,17.783723449707033,39.72890182702266,18.4019065794681,30.594928945186258,15.396925813237306,21.447215740183253,8.97255859375,28.20030034872288,22.896140724635014,27.324372732654048,17.44109758901891,22.800653320970298,11.004153442382812,12.875959770405956,19.9968854755402,26.627751319633468,19.473318910567826,23.159498084774146,11.011294555664062,35.21378605625856,32.70352563528455,29.39603540745199,23.06859524213612,25.920822875690966,19.9281494140625,33.73223908968507,16.986810271850757,26.353208599380082,13.681804565694978,20.99386880039348,8.027490234375,29.299754508227743,22.62307947063723,22.002905693953352,18.542458607059352,23.176978804955677,10.961691284179688
1FLN_37,17.45172103117562,-257.5,20.728581648580896,13.500889601496038,28.483586450283347,14.387713956509083,25.34984130859375,24.04489732589726,36.520591148000115,14.335767544933777,36.930992373616434,8.090576458481607,25.728619384765626,22.290608509383137,15.472085456122281,12.164482628097982,17.138899178891947,11.425894319756566,30.5428955078125,19.63254090525627,13.080141559608204,7.63305796910401,17.20758314154041,10.193727409840278,23.75591125488281,16.79222529459988,28.022357736906308,14.588780423954807,24.64480853894095,10.368522416670933,24.199072265625,25.34984858826092,37.53150324427246,12.48311519245513,35.516890602106876,10.786262152465843,25.926083374023438,11.486586295915563,17.440974340341203,9.476488362238007,12.39212259017377,9.95563936820353,27.762158203125,15.604285970187522,9.673557979294207,10.398525008253156,14.068949541057837,12.9308747999903,28.749044799804686,14.72603428048647,26.61442625451001,15.035650100872843,26.300225057721992,9.80804936396965,26.419027709960936,26.78924004061821,36.00563683754864,12.146650655676671,35.49401420769819,11.250179804947118,34.068634033203125,12.693991702260996,17.570865096813836,12.309331070600527,19.78159860203674,10.521169615265501,32.85548706054688,14.503876229234365,12.33041483503202,10.014048907996884,17.724688102101048,14.774872192106425,33.203857421875,15.46077497932308,25.69488890257111,13.158900864512002,24.805319953337012,10.814582705866831,32.411749267578124,23.479024735307657,34.09175792356923,15.563581552109389,33.838895215620354,12.005581432996717,38.994509887695315,12.785228088061013,22.48424610671532,9.5760866610677,20.35662967927562,11.286927663697123,36.65419006347656
1FLV_38,69.45629653679667,-352.5,61.464540656394036,23.065542151426985,38.91169122188064,30.77146447771394,16.29439697265625,93.82631172417436,60.03136693588455,29.92447873879655,43.65474423866482,36.49561048592283,16.744793701171876,46.3943471757027,45.557079728651544,24.35104004916307,34.571093664668176,39.811390756864505,23.509048461914062,58.7693180158991,69.76645553434155,47.860622711229894,39.039621931718415,52.75451747225172,27.094082641601563,48.280652949335256,58.557241788658544,20.521425894785125,36.97890191998842,42.10837064634701,12.056243896484375,77.89003124425867,60.90655940914469,26.67792004889595,43.08494860099995,33.13430862414466,15.039144897460938,31.64675086360851,41.72077026644613,23.596451053886955,29.745483121462872,42.34131341849512,26.248318481445313,61.30805992894373,61.95263314269435,50.064693427834605,49.054830745876785,56.69055096417367,36.80863952636719,48.11409976811823,55.77564472295745,22.283796451131753,31.13227584155232,42.30648775466156,15.7904052734375,98.03863355043856,61.60265101432011,18.370963842829315,42.339487869236656,38.796091353396974,25.179464721679686,19.19391640314733,42.84629623741608,22.243790543293734,31.71602480561553,48.71067757169725,41.61104736328125,54.08867671537216,67.0841163991291,40.76788684569447,47.5863181259616,52.739027754716766,24.250961303710938,61.081039248951264,53.15495548048858,24.05632779542803,41.0814183048897,41.470848903578734,13.261245727539062,95.21122260578741,58.86231476126712,26.158307384831442,37.84548416808662,36.30455153138782,17.195632934570312,41.3667158500886,41.39400060093341,22.337502985044704,34.0490636854036,45.56058495935077,24.92041931152344
1FNB_39,24.778019990923475,-380.0,48.99017365067682,27.91104133942551,34.13404567508903,36.07473318777802,20.141555786132812,28.7172589905106,43.487430698635826,24.191695130795523,30.61310487902437,43.04133017604691,19.941259765625,21.68530858067772,41.549317112768605,33.73419826937619,30.40761784112322,50.534816533652354,31.7648681640625,24.023010420877693,18.194980966919115,23.539316012750856,12.158384950410124,56.094267226015106,19.71979675292969,40.76217957803939,37.21008296287994,25.878204034957513,30.104003213971016,47.00194880145598,19.6807861328125,79.344341026348,54.92107075457439,27.38316340991844,29.321240340658836,54.41335430737301,16.74903564453125,78.91783494525716,42.94472112953888,34.75753623545954,23.266968092046817,64.25015958014568,25.468380737304688,13.38944620098987,11.272886890141603,24.398945380762864,11.14718028443636,45.65146530397622,14.510946655273438,30.621572695964623,35.028821431870156,22.62224082702162,22.55316924171466,46.360025154592975,18.029501342773436,57.1757622595612,36.554281945140374,26.774328738380802,33.790861643361964,39.25567640633772,13.6568115234375,77.29849612467069,47.44625718237795,34.15111225415026,26.99184611235039,63.12331505262957,32.00093994140625,12.35219563274389,9.976057444583763,23.99666391454652,9.205110650677346,55.46114370096939,21.271441650390624,20.741605019013946,29.637766401433435,25.646653902444967,19.501624220743217,54.71050164438706,23.851837158203125,52.30193263560884,36.059488533083226,30.857295565052397,31.437198059470653,47.44909811729774,21.017642211914062,90.265135472481,39.496812735336235,38.49557095607941,31.67174946526909,64.35994140208827,41.396969604492185
1FNB_40,26.258258830574544,-342.5,12.144990068969594,29.583991456607027,17.74042713798308,12.331178031043805,13.507168579101563,8.234696501819775,13.700430518662012,25.694826221627146,16.927443404165054,9.627627278868152,12.99510498046875,14.327225021096007,10.14806442201367,26.25331788041525,16.234223652311364,12.479414109366365,15.633529663085938,11.997856638790603,7.774336272251821,27.863118703388484,11.722421470072941,16.257112637082024,11.759130859375,29.000004424579668,12.4470321352305,26.779500600307763,11.370064029187143,12.63355827638777,11.913067626953126,56.22837230331051,25.03656708889131,32.3575593758335,15.195810127809448,20.525914315751873,10.115863037109374,68.06963938627337,20.908405556826914,26.112429619593666,12.402213893874267,22.370247672632228,13.80714111328125,13.809413410496592,10.583907834165762,32.12898620401845,10.175781282429488,8.183374790902656,10.247677612304688,21.812231565385996,12.356117384030274,30.26149324196905,11.574946291369496,7.076155552737288,11.7988525390625,50.57441052131292,12.513019291939054,26.101055496063584,17.065362352632725,15.127019661378302,7.096292114257812,60.976382713997694,14.206114813316152,26.540127554816657,15.704372594813094,17.43539807439736,12.934707641601562,17.354148100232273,9.661767791209723,32.917803329287224,10.334805064448199,14.801387169682062,12.533126831054688,15.975321404018455,10.174443706339394,27.00076359985751,13.41703089366356,12.64611190572009,14.5816650390625,53.175426073313226,14.716552659046773,27.388892310789196,13.538960323859925,20.345094888682276,14.356591796875,65.76362834738896,15.598298344178351,24.769438391443664,15.200629382525056,21.91952923314622,18.082363891601563
1FVX_41,15.052783968466922,-267.0,11.636296218893245,10.420708294401303,4.292743146708409,2.5852486565947514,4.765188598632813,9.575725671613895,11.896062100365095,7.900377720345011,5.251913498753299,2.062648351914794,5.338623046875,9.005141680643657,11.856304541610601,4.42328765760787,10.715944602913083,4.78032976462481,5.394720458984375,29.457915744782706,8.891068879070042,5.893112181115702,6.512425405196626,2.6962284623720962,10.334657287597656,15.93985654843948,5.564934518368284,7.435998608691034,4.937568566129369,2.727554846442564,10.308407592773438,10.421218040176665,10.006184515109272,6.501905092923664,5.46807146296332,1.7230528003156622,7.118450927734375,9.227207789658673,9.926534685092093,6.207750675407487,5.956326996698522,5.776702730472763,15.731442260742188,37.47055806982039,3.7303173970678243,7.540741634175641,8.756816424517007,2.5530598695733318,11.981773376464844,22.85348149285857,4.034087865806049,7.083910827738578,4.382352085850033,1.511312985247389,9.961875915527344,24.28602673145802,8.02316111056416,7.093634415078077,5.846146985104076,2.8316052087252617,6.168487548828125,16.368355858787954,9.995409483955708,5.955010858119937,7.405425229972593,3.2514387757904273,16.002781677246094,45.28854975991892,3.0945790543254814,7.743443071787499,8.309390658791397,1.8234713463057233,13.962513732910157,19.604379505414848,4.159334975227386,7.615432522239504,5.157664614894759,2.9244529553821623,6.974519348144531,20.08875810244673,8.845522063356645,6.448719516291305,5.956558473667224,3.120176958583346,10.6177490234375,10.204341413394058,11.84324234385418,5.6727463768071456,6.940261986999735,3.0699417883330513,9.762461853027343
1FX1_42,36.993683991207696,-265.0,20.941990790501468,27.274524744071122,25.7056180113453,31.677799720892274,15.355148315429688,49.86338356053854,21.71074114571499,27.617292312731983,25.7598185120767,33.05080443975081,13.292037963867188,36.40807057078323,21.269506293815304,25.522780762293234,21.230882119345985,30.48459029512116,16.189356994628906,9.257292163142498,9.785454225211868,29.411301217424903,12.946606752086193,28.27554111089995,13.651515197753906,35.178329653469,19.574886104286445,27.594071334224274,21.087389225775958,30.75237727113359,14.868777465820312,59.6760163488316,23.31875867174666,27.076274568460782,24.30109072728345,33.00945220010152,11.331887817382812,49.551590606301936,16.981184935989205,25.92444437639125,18.798591417157734,28.854289719518675,9.907325744628906,14.180253292229025,10.358669389771034,30.68801114871444,14.949776201902356,28.300999724664884,9.063565063476563,35.048948512080486,19.24196041935424,27.795108525596874,18.387040735721314,31.063233855488704,10.630360412597657,65.86057280558676,21.105515467221927,26.16532348827883,21.61246530433569,34.04849872520523,12.589317321777344,47.311387297492224,18.150588939645576,26.21075597015136,17.916409521349657,27.190251142683643,8.540603637695312,29.085092281607455,11.65942658052857,27.71875772766699,12.83828116104566,28.771854238726398,14.675860595703124,38.15064514548773,19.517282724602204,27.027880111237323,18.99710851855682,32.79534729223646,11.195588684082031,60.56997787885225,22.88969242166396,25.55657363722454,26.56747469623401,34.76992050682649,10.826493835449218,47.503148464087324,19.27181136184028,27.887974109096273,20.709962031622307,30.038768838031807,11.648118591308593
1FX1_43,26.766133056785595,-291.5,4.544535820171501,7.95,1.5972403477007049,2.670934560884291,0.990435791015625,38.74869832289373,4.141111404967137,6.625000725086477,3.5720257898292003,2.807623777882367,1.62547607421875,27.57823445903562,6.156336318870785,4.034564935865978,1.9493476413841733,3.6588511607983376,2.686859130859375,22.75520202354149,11.188948315432082,4.349181581218926,9.51155628693337,5.600415415478148,1.5412567138671875,31.279843419155203,5.079585800499319,5.207366463075618,0.38169194781774535,2.754652801448759,2.554266357421875,48.30930754145709,5.829084994499999,5.300000804729166,3.169134349835673,3.6921607814431354,3.8698394775390623,38.59394290529189,7.329939916130189,2.2664007194379847,1.8331211714415758,4.748342287506228,3.035064697265625,27.213085250616825,10.132646652358181,5.400000812111318,6.033318535378754,6.377709766469371,3.7356842041015623,23.67178752456436,6.075038612507365,3.8705427190256954,0.22643134141216592,2.963487841985932,1.600457763671875,53.25232228174516,5.48748668641619,3.7546291745346876,4.112112755391803,2.4463205264247563,2.6202362060546873,32.356030671302015,7.764585402816084,3.571431558922916,3.30232294280284,5.637282259807603,1.9308197021484375,28.194629781145323,10.493051550898548,3.78888630508784,7.861081018204516,4.47985775276967,3.6419281005859374,29.612279184316954,4.37171693005335,3.745294314474978,2.3058834908202757,2.5001786273466733,3.0010040283203123,55.96199024272168,5.238481943143836,1.7267823145265084,2.700692387805435,2.318956216361505,4.5776824951171875,31.71067865625007,7.420851996181796,4.3,4.447194699323262,4.007242484769273,1.6433929443359374
1FX1_44,10.823661130775088,-291.5,3.646702761442941,4.755000000000001,2.453178187034092,4.333065042259596,1.797540283203125,16.116840856802167,10.269094117828036,6.850001352851109,2.473440565129022,2.9807468862122675,3.5209197998046875,10.905060613807667,5.311310570925917,1.9345660404643865,5.6708007594706995,6.12490924486944,4.217398071289063,24.31316563656721,15.513500136166408,3.024181581218926,10.82722349712164,6.251307927281187,2.996258544921875,18.082397987042846,4.654439942206613,3.074033129742287,3.216359167050888,4.249886593908281,1.4700958251953125,31.5087885730879,6.63645511596402,6.625,5.012428711311924,3.746267621009042,2.6717315673828126,20.886238560712616,7.841225347370965,0.3914005512078688,8.241238771801681,7.5554225680477485,3.717694091796875,28.733340898633834,11.227477402215118,2.65,12.405533871394585,6.532304893790257,2.0838409423828126,14.183087001460297,4.491080470074292,3.870543117409761,2.5805328146305384,4.504394691024305,1.7908477783203125,37.455010660916386,7.106864969795413,3.7546291745346876,6.221641037697674,3.473748346966528,2.1233612060546876,20.0755992867734,8.997197142398495,3.0214315589229157,6.9793264377706405,6.773665615083149,2.71171875,39.47567195327616,10.299288276634247,3.78888609522557,9.822168943851164,5.611720191546903,3.6968017578125,18.45760128786779,4.087115612702405,2.42029379774097,4.770966163671034,2.9470883892910025,3.9743316650390623,41.66303674016941,5.776673405230452,4.376782314526508,5.362069026161004,3.718574452406102,4.301669311523438,19.990299416471657,7.393453465590613,2.975,6.681538366238749,5.824716073316949,2.47828369140625
1GAQ_45,26.2958646716041,-370.5,41.035794337326024,27.00382914827578,21.405171165639796,28.06920189205319,11.685452270507813,41.97673357392692,30.437220258854524,11.721761021923266,19.834903621281683,33.33667988704748,9.838894653320313,26.92984942422787,28.118158933478167,14.301812266051929,52.096448145825626,49.23065212633604,11.9997314453125,38.212586488353836,12.846659438012102,15.60418879568075,9.421260270849928,52.95982755088649,29.856588745117186,17.31646002931091,10.126855982274924,14.132633875417952,24.003481675373017,39.31994268026718,21.22620849609375,78.2229327345461,22.620965211658124,14.191790268009925,20.988142883481185,38.2210678545529,11.99595947265625,68.72354683151627,27.934949165811965,13.275332219600608,47.3821727440608,61.61017898575277,25.0216796875,25.515449131646722,13.279378800410353,11.543658647765785,7.77251163651394,51.70203930777477,50.331719970703126,12.724038006406692,6.854829355080659,16.123198996601918,14.250511345107252,41.58655032962059,25.95927734375,62.538334849492706,21.24344352824632,12.915354479808201,19.763492992557598,42.35844852851074,11.050979614257812,63.86464147829237,30.417436999928764,13.457059220737573,59.36389614638681,67.9782611078022,46.041864013671876,16.090032459312773,10.69510474948451,17.4987341145492,13.448223339449987,61.90565174808271,57.3210693359375,15.748507582698142,9.319719299210538,15.973783306664506,13.106572562850051,49.35094906148275,26.68586120605469,59.77846353804506,26.9262532075929,17.368406653520317,20.434581146775464,43.48357359348884,16.662417602539062,68.1985745802343,29.90571962838747,14.469708444181446,68.0009541885034,69.58257706296465,46.930322265625
1GJR_46,12.873160516533853,-344.0,4.566034711095915,12.602632415956492,12.669546427601967,9.22262150836695,7.823529052734375,17.811021236315515,6.782669708966017,11.221969155149754,10.196568979436506,6.4616445027275,12.081866455078124,22.834799304848946,6.400508565653394,10.752995525692569,8.115670587098027,7.702315060577314,9.008547973632812,19.67012231568115,8.123845483805587,5.434673264285959,4.5295894197342985,8.513790479808387,8.15206298828125,12.592046368255103,4.824735787461708,10.923475928440684,10.342663903926502,5.753913602041467,8.377706909179688,15.787104988453489,4.950655547638661,9.876063593574134,9.637782303410244,8.632002120894674,7.592526245117187,21.383495012204627,6.768985228626542,11.881637384639765,8.97398570876835,6.331577589594673,9.367990112304687,23.825790028780517,6.488671246726289,14.148852403750777,4.252487784862535,12.246728592020991,11.337734985351563,7.370876474746024,7.64515555083122,11.496568761085417,5.555514541565975,7.546526245421728,9.189111328125,18.097933183065116,5.2120963071405075,9.371038423984942,6.457552513520414,13.432948665949777,6.942706298828125,15.141424096801462,6.737900113091638,10.708479855664962,8.148324929709492,8.875649623907766,10.902914428710938,28.455123044250502,6.499186584218603,10.97574595039806,4.992731872640485,5.918667130030281,9.282022094726562,16.864874602502994,4.213571099591252,7.000136543353778,5.791995080823926,6.642443165520933,8.726080322265625,30.352369200541222,6.111152038431828,4.9630372413571875,8.265326492538037,9.171443481919653,7.763516235351562,18.724457753982,7.251605255941092,12.561957018434418,6.904019324908916,7.583114681193183,5.64403076171875
1GJR_47,19.70124900806652,-317.0,26.037282619587945,43.61947349140961,35.34540602864955,27.296531785696224,24.39246826171875,29.083656480174717,29.338757398104253,34.05451138254907,34.0228344392501,25.167422267659465,27.454525756835938,26.572203102325336,17.261697974865598,40.89652600496884,19.89014742680323,28.0502849109488,26.040093994140626,14.243941366516088,16.448868211447756,36.96970579476673,20.748745977032037,29.877986162824566,21.78770751953125,13.987014767904373,13.333631753133517,40.8398509462745,26.47055875966487,29.759650608039117,10.637454223632812,18.904721533546972,14.712576511002641,34.35391446788036,26.056541062366165,24.208004342494327,23.470431518554687,17.36936738523325,13.097476837975643,40.26709702897364,19.661231281282802,29.39493095365562,27.82279052734375,28.59903361133608,19.968741508419576,40.07576005144443,14.765143964629761,25.72603130781539,25.170404052734376,17.263762988227274,16.370133722345372,42.31621728599288,11.777683779078979,26.331001658850738,16.88299560546875,29.681037971978668,12.619333648646522,42.136057838324504,24.444651319869358,21.493006584470425,21.959506225585937,9.599080270146942,15.286622630961023,39.42894456349425,21.411764693134785,27.339697754253837,17.44420471191406,28.713883960521468,24.623641833738226,43.32127292852246,14.432505865201273,29.72600686681482,15.996527099609375,23.496955343947615,14.711586113870704,37.48390193644205,15.106466127847927,26.356572371320745,15.311883544921875,44.64654253187725,11.879610663034361,36.70915471841582,24.25780976848545,24.93370610276984,12.888980102539062,14.172719996733298,10.804450938528982,40.641135896236946,21.09067888421373,30.200200868477395,21.53791198730469
1GJR_48,36.178278832354906,-376.0,36.25867566227427,36.32230691501693,23.925019027240175,30.006012810349432,17.691644287109376,24.654607254022324,29.378276689190603,38.7150038170619,19.12625519317072,32.189167031682494,17.319415283203124,24.16010687459032,29.995888071515804,32.10210107627174,20.241533215049834,32.67198469193076,21.157876586914064,30.955477397421948,20.75608562820172,20.980695542851542,9.411324062753522,37.2907616052079,16.134249877929687,26.826752515521964,22.694321414825794,24.684342637837545,16.60152868307906,31.496526091041158,14.193524169921876,24.771572746854197,25.74703967195945,33.579033852742164,16.15387121078978,28.804412199972575,13.45732421875,28.874977438320144,25.420052468272967,34.438583412064176,12.821739748385966,36.04988134683394,13.651263427734374,25.221441783617955,16.29008966610697,38.24855042460824,9.365693310172679,46.63183474920341,33.24507141113281,20.59000078252613,18.043151680662202,28.07644905722193,14.893945826031018,37.58830127213426,23.789007568359374,29.01317743648773,27.58319655880723,24.49086556495444,18.646279983580598,36.119320652800745,25.3682373046875,24.96903415360078,27.276810151481804,30.16509916321167,16.540960994317675,40.008402939976904,29.583880615234374,31.154415087659874,14.15107140823397,30.09187030099351,8.65518766468108,35.535358320023406,23.774002075195312,28.30901180467613,22.478740050566152,22.61890602891023,18.59533025504386,34.42214633323637,16.216656494140626,34.21447380226159,30.136435556898068,30.806801501598745,18.138165795912705,28.16681651971508,15.027670288085938,30.426983194531566,28.326517455733942,34.0951782456196,17.996918350894298,35.772332911224396,17.20824279785156
1I1O_49,62.30688238942575,-223.5,52.46917723838844,72.95490271124558,41.66801757757164,49.400731260087994,55.06717224121094,52.94622400692814,50.17076648508454,70.27610862240877,37.63378557916619,48.45540524090101,43.196171569824216,63.27485372835763,59.105221466234596,69.87846412624961,50.68591357807823,53.08696577828552,45.65979156494141,120.95374483375772,91.22057156554752,82.02541896259933,85.40549584460412,65.90946387358221,72.03932189941406,68.74983809369425,54.732426659727935,72.95638323345607,38.573002184224706,59.51438371620297,53.78814544677734,75.36737193247613,50.9175206564919,68.1364024093203,47.43427144210396,50.55666044246378,46.18177490234375,75.67918742489182,56.09148232438272,68.54892687126001,52.95218596478371,62.51910874891735,58.903594970703125,120.56381664858854,71.16846084026548,80.81932725462511,84.05188751158825,67.51792808406215,72.49612731933594,66.49922069134614,54.51262823508243,74.81827618316395,43.11547878433606,58.14233611614334,64.80819091796874,73.1083368374944,55.45637133763084,73.62608060160962,51.09549183316444,48.199988934571195,48.43526000976563,66.62392555666557,58.83780325840776,71.15197494884121,52.36705193276506,65.38998844363032,75.19676513671875,123.80466505903766,73.20446482695694,79.13950195501585,82.12569207925975,66.96021744892474,69.40515441894532,70.32854092978106,45.86042063764724,76.97898456162201,41.79864656335711,57.25849724446594,62.38090515136719,72.91559344773215,49.39653618136658,70.60579475316715,42.373035139093204,51.02471789788417,51.252810668945315,68.1614262873272,55.136694635083565,70.72248004156316,50.68072463175895,61.15917446025408,69.09858703613281
1IJH_50,201.3063795666933,-354.0,176.31854790686356,217.07315421439048,199.48107508804247,200.5474216262357,156.58104553222657,191.03166867173775,185.15106646572949,215.76096286187652,212.86983397526674,219.15231880501614,191.25601501464843,198.7552272864186,206.82989379378085,211.97160814235082,218.90125728364,222.85243728310274,203.16951065063478,201.9584158899914,210.70203305299037,215.18314280733398,215.26453606436098,226.8791634162898,195.15002365112304,232.41749621725353,182.29628465628917,207.92882402777326,195.07740819117797,217.76203740329578,181.34385604858397,221.79112554074055,208.70631137461618,217.64920744212,203.44285925182822,223.94154242819832,196.29170913696288,218.21218504374556,215.7720696654041,214.43169387339043,227.3711991236465,228.77532810693273,188.34348526000977,207.19573688997966,211.52304705509064,207.32007797643345,220.61422346547957,228.2754085075863,201.13587379455566,234.21247276741815,181.39686677113428,209.31408403202258,198.37832215065504,217.02957174750804,187.404638671875,237.4002336028619,208.21695598711054,215.93970127021083,228.4609475531056,223.5394511732356,187.73582611083984,220.91601538478272,218.6844753267713,208.5713699751862,230.80579988640358,232.40589222699745,189.9877586364746,199.95622164133107,213.6402402628981,219.50216576963862,221.06307329112263,226.3827107319309,198.16133193969728,232.67167748311795,189.20212772243616,207.8751070748427,199.7584673355055,222.14452960365446,180.8952438354492,237.79721676881394,199.3137393992065,224.6324525320036,227.67409308525595,221.84921782433722,189.18547897338868,233.3039718643501,224.72434386566948,211.80000046965174,233.48606177967446,232.3915275478649,185.55242919921875
1IUW_51,24.875603517543453,-163.0,20.064037591560393,33.11277467659553,11.345988539674826,37.7850623262918,45.78059883117676,29.203657054277176,21.841949009118785,63.18520912393417,14.996169132206566,30.502505724123456,50.44962692260742,36.927365659106975,32.66010731136272,30.75767124416716,14.743206498237438,37.152643360281914,63.70882682800293,18.152336353766884,46.547920576054835,46.98547067320943,44.03763441687331,23.948421903701803,44.66089019775391,43.6768857383815,19.19914764643369,34.240540098540734,21.337616807371244,30.018353431591528,33.233746719360354,60.04859981950604,13.48679283317892,64.66837037206449,12.923183648510399,22.904069987240966,21.80201416015625,71.0188205823285,37.46172210310116,51.178924706200924,16.92788383767407,26.698372708664955,51.5839298248291,21.243539950131733,51.164744836075286,31.374297817519526,49.06833707391993,20.289873359915283,23.902232360839843,42.605687903802945,25.421792909581047,48.87697574459573,25.49784806440167,19.485932290459168,27.0227294921875,80.9288036879163,11.331373129654441,39.976930027105944,15.564431385513569,25.652308107630823,18.968417358398437,74.38800695116956,33.13627605217237,52.92076005807594,18.24504368103188,14.140684291187927,47.98651809692383,16.582390599414307,56.366885998299914,32.052550014398754,45.49879549458657,22.75858192381807,31.071234893798827,36.778014598028946,17.418703899008555,30.98059324695282,19.2781607989313,21.870787160660683,27.191778564453124,95.0044194584721,22.23503594740258,74.39187481092688,15.16656736860772,32.351290168159416,38.87142562866211,57.820426942440484,43.65171059790398,45.83186055986336,18.96431184244721,17.20695979762964,54.20913925170898
1J8Q_52,37.67454983209043,-291.5,15.005155481065009,2.390031861774213,6.369329835513559,3.1900661292488053,7.131747436523438,22.17540404904232,11.363554559348916,5.188057299235976,10.145274385323876,3.5215142482328474,9.5215576171875,25.64945031850068,13.406470482224297,2.5173873964258577,8.248383762324607,2.6095299112828796,7.85411376953125,22.352836658338795,15.370114297317281,5.3283646939785685,12.827781949379164,3.9746138735544037,9.396966552734375,37.724464628552006,13.25555503165595,3.989390147434301,12.217391029706032,2.4171870087927005,13.274490356445312,38.117456799643136,13.222608462361455,2.638133793179776,10.583164009917539,6.719773580975345,8.652810668945312,27.462534390425525,14.000217830560524,3.741001399200729,10.078553816793818,4.384665358835162,11.954751586914062,14.790182036167455,14.749568975455333,3.5323020009729476,12.178217083658279,4.8002676303414775,8.042782592773438,47.46510224903145,14.31147609239647,4.160956646955947,12.925182129683265,3.7820749697594467,6.414999389648438,30.31159851844823,12.922851227334514,2.5393734696161006,7.205226846008543,3.4876944385039508,12.6482666015625,25.356425598285774,13.57029496975565,5.144299651259604,7.955340611842024,4.515448567930991,11.869784545898437,11.463233228777074,17.012371140285097,4.899271703408783,13.214400949181549,4.102628570649216,5.577374267578125,46.02168748262463,15.836755461171986,3.1620366665243638,12.90387861341569,4.1245804573737415,5.587393188476563,33.84054355509129,12.058840040962583,3.7300435853479486,8.077132602809542,4.953208420422124,5.0289306640625,24.24619401220361,14.861784382721492,3.520145908442339,9.611131155810545,5.594227518009871,6.849798583984375
1J8Q_53,19.9146793560936,-293.5,10.691743375770011,2.1889188957414603,3.0778946420838054,8.67222698696458,17.570883178710936,15.027212922684805,9.1129526552421,1.6917239442165908,4.268002117248637,6.769251952163188,10.866336059570312,20.957639387227402,4.751309345987869,1.7374110542678523,5.026725873030619,8.128020921474228,13.350888061523438,29.95162983422631,18.896483175585978,3.290972145089353,15.353986857241699,7.888055388066914,13.774441528320313,20.15907628968422,9.42605024929548,1.7960847648057894,3.4935466504696024,6.905698370473056,20.561111450195312,13.733081047816835,12.311957611924237,2.2529584664140545,5.159217319490841,6.771887337724763,6.101907348632812,14.778894946389016,7.587722164756246,2.636394288751421,6.393389763136236,7.016519343024032,14.870285034179688,27.40296557330227,11.787019520013512,1.8331836732161038,13.482454402700569,7.863589065796373,19.4642333984375,21.269084039765293,14.284481791464987,2.0756032100668165,2.595216204701967,8.60869304324333,19.759255981445314,17.043154251454716,11.527720049041232,1.5462736964232988,3.8833909058829135,5.882317550029148,9.749081420898438,26.82648909884806,5.9765696889273325,3.01120024780177,5.129118078219994,4.662324653067105,18.183291625976562,27.967576948264906,11.786521461520277,2.7500876308879127,13.799659443736136,7.071691659491864,16.130374145507812,17.7209863035827,10.107620558892751,1.6143148692168552,4.786412695086983,7.929827853837276,19.904449462890625,18.69435427037895,13.361333328331204,2.827112726175437,5.390518264678735,6.245716497302345,17.594439697265624,18.495582964552643,10.267568748280615,2.5917225429255213,3.1909910940654185,5.230483637022354,18.813818359375
